date,state,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-11-11,TX,985380,19004,9007171,8425.71,97.7143,86140.6,0.0978135,0.0978135,3.45241,2.3016,5.17861,1.05025,36960.6,24640.4,55440.8,502560,335040,753840,0.0173321,0.0115547,0.0259982,4.57992e+06,3.05328e+06,6.86988e+06,0.157951,0.105301,0.236926
2020-11-12,TX,993841,19147,9033217,8406.71,99.1429,78498.4,0.107094,0.107094,3.51506,2.34337,5.27259,1.02436,35889.6,23926.4,53834.4,509578,339719,764367,0.0175741,0.0117161,0.0263612,4.61581e+06,3.07721e+06,6.92372e+06,0.159189,0.106126,0.238783
2020-11-13,TX,1004983,19320,9153369,8920.57,104.429,85657.6,0.104142,0.104142,3.48943,2.32629,5.23415,0.992847,35504.1,23669.4,53256.2,515303,343536,772955,0.0177716,0.0118477,0.0266574,4.65132e+06,3.10088e+06,6.97697e+06,0.160413,0.106942,0.240619
2020-11-14,TX,1014160,19470,9235382,9087.29,110,85770.3,0.105949,0.105949,3.49769,2.33179,5.24654,0.963693,35290.8,23527.2,52936.2,519833,346555,779749,0.0179278,0.0119519,0.0268917,4.68661e+06,3.1244e+06,7.02991e+06,0.16163,0.107753,0.242445
2020-11-15,TX,1020721,19559,9371443,9212.43,116.571,90940.9,0.101301,0.101301,3.45999,2.30666,5.18999,0.945323,34422.3,22948.2,51633.5,522790,348527,784185,0.0180298,0.0120199,0.0270447,4.72103e+06,3.14735e+06,7.08154e+06,0.162817,0.108545,0.244226
2020-11-16,TX,1027889,19579,9378611,9267.14,115.714,75524.1,0.122704,0.122704,3.60194,2.4013,5.40292,0.928503,33046.9,22031.3,49570.4,523913,349275,785869,0.0180685,0.0120457,0.0271028,4.75408e+06,3.16938e+06,7.13111e+06,0.163957,0.109305,0.245935
2020-11-17,TX,1039513,19696,9441069,9326.14,119,77032.9,0.121067,0.121067,3.58638,2.39092,5.37958,0.914308,32199.8,21466.6,48299.8,523640,349093,785459,0.0180591,0.0120394,0.0270887,4.78628e+06,3.19085e+06,7.17941e+06,0.165067,0.110045,0.247601
2020-11-18,TX,1048383,19883,9522343,9000.43,125.571,73596,0.122295,0.122295,3.58958,2.39305,5.38437,,,,,,,,,,,,,,,,
2020-11-19,TX,1060883,20113,9656497,9577.43,138,89040,0.107563,0.107563,3.48626,2.32417,5.22939,,,,,,,,,,,,,,,,
2020-11-20,TX,1072698,20296,9787236,9673.57,139.429,90552.4,0.106828,0.106828,3.47671,2.31781,5.21507,,,,,,,,,,,,,,,,
2020-11-21,TX,1085524,20467,9908129,10194.9,142.429,96106.7,0.106079,0.106079,3.4671,2.3114,5.20066,,,,,,,,,,,,,,,,
2020-11-22,TX,1094275,20556,9991420,10507.7,142.429,88568.1,0.11864,0.11864,3.54689,2.3646,5.32034,,,,,,,,,,,,,,,,
2020-11-23,TX,1100979,20588,10123856,10441.4,144.143,106464,0.0980751,0.0980751,3.40225,2.26817,5.10338,,,,,,,,,,,,,,,,
2020-11-24,TX,1115371,20750,10240403,10836.9,150.571,114191,0.0949015,0.0949015,3.37527,2.25018,5.06291,,,,,,,,,,,,,,,,
2020-11-25,TX,1130980,20950,10319842,11799.6,152.429,113928,0.10357,0.10357,3.43245,2.2883,5.14867,,,,,,,,,,,,,,,,
2020-11-26,TX,1143616,21156,10386194,11819,149,104242,0.11338,0.11338,3.49432,2.32954,5.24148,,,,,,,,,,,,,,,,
2020-11-27,TX,1147045,21207,10498559,10621,130.143,101618,0.104519,0.104519,3.43051,2.287,5.14576,,,,,,,,,,,,,,,,
2020-11-28,TX,1151069,21309,10636849,9363.57,120.286,104103,0.0899454,0.0899454,3.32313,2.21542,4.98469,,,,,,,,,,,,,,,,
2020-11-29,TX,1157273,21357,10703677,8999.71,114.429,101751,0.0884484,0.0884484,3.30822,2.20548,4.96234,,,,,,,,,,,,,,,,
2020-11-30,TX,1168111,21379,10761759,9590.29,113,91129,0.105239,0.105239,3.42283,2.28189,5.13424,,,,,,,,,,,,,,,,
2020-12-01,TX,1184250,21549,10777898,9839.86,114.143,76785,0.128148,0.128148,3.5655,2.377,5.34825,,,,,,,,,,,,,,,,
2020-02-19,UT,0,0,0,,,,,,,,,,2.57143,1.71429,3.85714,2.57143,1.71429,3.85714,8.02078e-07,5.34719e-07,1.20312e-06,2.57143,1.71429,3.85714,8.02078e-07,5.34719e-07,1.20312e-06
2020-02-20,UT,0,0,0,,,,,,,,,,2.53571,1.69048,3.80357,5.10714,3.40476,7.66071,1.59302e-06,1.06201e-06,2.38952e-06,5.10714,3.40476,7.66071,1.59302e-06,1.06201e-06,2.38952e-06
2020-02-21,UT,0,0,0,,,,,,,,,,2.5,1.66667,3.75,7.60714,5.07143,11.4107,2.37281e-06,1.58188e-06,3.55922e-06,7.60714,5.07143,11.4107,2.37281e-06,1.58188e-06,3.55922e-06
2020-02-22,UT,0,0,0,,,,,,,,,,3.05357,2.03571,4.58036,10.6607,7.10714,15.9911,3.32528e-06,2.21685e-06,4.98792e-06,10.6607,7.10714,15.9911,3.32528e-06,2.21685e-06,4.98792e-06
2020-02-23,UT,0,0,0,,,,,,,,,,3.35714,2.2381,5.03571,14.0179,9.34524,21.0268,4.37244e-06,2.91496e-06,6.55866e-06,14.0179,9.34524,21.0268,4.37244e-06,2.91496e-06,6.55866e-06
2020-02-24,UT,0,0,0,,,,,,,,,,4.27381,2.84921,6.41071,18.2917,12.1944,27.4375,5.70552e-06,3.80368e-06,8.55828e-06,18.2917,12.1944,27.4375,5.70552e-06,3.80368e-06,8.55828e-06
2020-02-25,UT,0,0,0,,,,,,,,,,5.5,3.66667,8.25,23.7917,15.8611,35.6875,7.42108e-06,4.94739e-06,1.11316e-05,23.7917,15.8611,35.6875,7.42108e-06,4.94739e-06,1.11316e-05
2020-02-26,UT,0,0,0,,,,,,,,,,6.61224,4.40816,9.91837,30.4039,20.2693,45.6059,9.48357e-06,6.32238e-06,1.42253e-05,30.4039,20.2693,45.6059,9.48357e-06,6.32238e-06,1.42253e-05
2020-02-27,UT,0,0,0,,,,,,,,,,13.9694,9.31293,20.9541,44.3733,29.5822,66.5599,1.38409e-05,9.22726e-06,2.07613e-05,44.3733,29.5822,66.5599,1.38409e-05,9.22726e-06,2.07613e-05
2020-02-28,UT,0,0,0,,,,,,,,,,24.0918,16.0612,36.1378,68.4651,45.6434,102.698,2.13556e-05,1.42371e-05,3.20334e-05,68.4651,45.6434,102.698,2.13556e-05,1.42371e-05,3.20334e-05
2020-02-29,UT,0,0,0,,,,,,,,,,36.4184,24.2789,54.6276,104.884,69.9223,157.325,3.27152e-05,2.18101e-05,4.90728e-05,104.884,69.9223,157.325,3.27152e-05,2.18101e-05,4.90728e-05
2020-03-01,UT,0,0,0,,,,,,,,,,51.3265,34.2177,76.9898,156.21,104.14,234.315,4.87249e-05,3.24833e-05,7.30874e-05,156.21,104.14,234.315,4.87249e-05,3.24833e-05,7.30874e-05
2020-03-02,UT,0,0,0,,,,,,,,,,68.1837,45.4558,102.276,224.394,149.596,336.591,6.99927e-05,4.66618e-05,0.000104989,224.394,149.596,336.591,6.99927e-05,4.66618e-05,0.000104989
2020-03-03,UT,0,0,0,,,,,,,,,,91.2245,60.8163,136.837,315.618,210.412,473.427,9.84474e-05,6.56316e-05,0.000147671,315.618,210.412,473.427,9.84474e-05,6.56316e-05,0.000147671
2020-03-04,UT,0,0,0,,,,,,,,,,118.929,79.2857,178.393,434.547,289.698,651.82,0.000135544,9.03623e-05,0.000203315,434.547,289.698,651.82,0.000135544,9.03623e-05,0.000203315
2020-03-05,UT,0,0,0,,,,,,,,,,144,96,216,575.975,383.984,863.963,0.000179658,0.000119772,0.000269487,578.547,385.698,867.82,0.00018046,0.000120307,0.00027069
2020-03-06,UT,0,0,0,,,,,,,,,,178.02,118.68,267.031,751.46,500.973,1127.19,0.000234395,0.000156263,0.000351592,756.567,504.378,1134.85,0.000235988,0.000157325,0.000353982
2020-03-07,UT,1,0,16,0.142857,,2.28571,0.0625,0.0625,18,12,27,3.13472,213.102,142.068,319.653,962.062,641.375,1443.09,0.000300086,0.000200057,0.000450129,969.669,646.446,1454.5,0.000302458,0.000201639,0.000453688
2020-03-08,UT,1,0,27,0.142857,,3.85714,0.037037,0.037037,17.5,11.6667,26.25,2.85616,249.52,166.347,374.281,1208.53,805.686,1812.79,0.000376963,0.000251309,0.000565445,1219.19,812.793,1828.78,0.000380289,0.000253526,0.000570433
2020-03-09,UT,1,0,34,0.142857,,4.85714,0.0294118,0.0294118,17,11.3333,25.5,2.56549,287.602,191.735,431.403,1492.77,995.183,2239.16,0.000465625,0.000310417,0.000698437,1506.79,1004.53,2260.19,0.000469997,0.000313332,0.000704996
2020-03-10,UT,2,0,46,0.285714,,6.57143,0.0434783,0.0434783,16.5,11,24.75,2.3204,322.806,215.204,484.209,1811.31,1207.54,2716.96,0.000564981,0.000376654,0.000847472,1829.6,1219.73,2744.4,0.000570687,0.000380458,0.00085603
2020-03-11,UT,2,0,72,0.285714,,10.2857,0.0277778,0.0277778,16,10.6667,24,2.10304,364.949,243.299,547.423,2170.76,1447.17,3256.13,0.0006771,0.0004514,0.00101565,2194.55,1463.03,3291.82,0.000684521,0.000456348,0.00102678
2020-03-12,UT,4,0,130,0.571429,,18.5714,0.0307692,0.0307692,15.5,10.3333,23.25,1.92651,409.02,272.68,613.531,2573.16,1715.44,3859.74,0.000802619,0.000535079,0.00120393,2603.57,1735.71,3905.35,0.000812103,0.000541402,0.00121815
2020-03-13,UT,6,0,223,0.857143,,31.8571,0.0269058,0.0269058,15,10,22.5,1.77536,437.357,291.571,656.036,2996.55,1997.7,4494.83,0.000934682,0.000623121,0.00140202,3040.92,2027.28,4561.39,0.000948523,0.000632349,0.00142278
2020-03-14,UT,6,0,395,0.714286,,54.1429,0.0131926,0.0131926,14.5,9.66667,21.75,1.63545,461.276,307.517,691.913,3433.73,2289.16,5150.6,0.00107105,0.000714032,0.00160657,3502.2,2334.8,5253.3,0.0010924,0.000728269,0.00163861
2020-03-15,UT,28,0,691,3.85714,,94.8571,0.0406627,0.0406627,14,9.33333,21,1.51681,484.051,322.701,726.077,3881.37,2587.58,5822.05,0.00121067,0.000807115,0.00181601,3986.25,2657.5,5979.38,0.00124339,0.000828926,0.00186508
2020-03-16,UT,39,0,1037,5.42857,,143.286,0.0378863,0.0378863,13.5,9,20.25,1.41421,496.418,330.946,744.628,4326.46,2884.31,6489.69,0.00134951,0.000899671,0.00202426,4482.67,2988.45,6724,0.00139823,0.000932154,0.00209735
2020-03-17,UT,51,0,1502,7,,208,0.0336538,0.0336538,13,8.66667,19.5,1.3337,516.326,344.217,774.489,4774.6,3183.07,7161.9,0.00148929,0.00099286,0.00223394,4999,3332.66,7498.49,0.00155928,0.00103952,0.00233892
2020-03-18,UT,63,0,2055,8.71429,,283.286,0.0307615,0.0307615,12.5,8.33333,18.75,1.2758,533.377,355.585,800.065,5216.75,3477.84,7825.13,0.00162721,0.0010848,0.00244081,5532.37,3688.25,8298.56,0.00172565,0.00115044,0.00258848
2020-03-19,UT,78,0,2660,10.5714,,361.429,0.029249,0.029249,12,8,18,1.23016,554.056,369.371,831.085,5651.88,3767.92,8477.82,0.00176293,0.00117529,0.0026444,6086.43,4057.62,9129.64,0.00189847,0.00126565,0.00284771
2020-03-20,UT,112,0,3518,15.1429,,470.714,0.03217,0.03217,11.5,7.66667,17.25,1.20701,575.673,383.782,863.51,6083.55,4055.7,9125.33,0.00189758,0.00126505,0.00284637,6662.1,4441.4,9993.15,0.00207804,0.00138536,0.00311706
2020-03-21,UT,136,0,4146,18.5714,,535.857,0.0346574,0.0346574,11,7.33333,16.5,1.19463,594.959,396.639,892.439,6500.49,4333.66,9750.74,0.00202763,0.00135175,0.00304144,7257.06,4838.04,10885.6,0.00226362,0.00150908,0.00339543
2020-03-22,UT,181,1,4768,21.8571,0.142857,582.429,0.0375276,0.0375276,10.5,7,15.75,1.18036,609.303,406.202,913.955,6896.69,4597.8,10345,0.00215121,0.00143414,0.00322682,7866.36,5244.24,11799.5,0.00245367,0.00163578,0.00368051
2020-03-23,UT,257,1,5921,31.1429,0.142857,697.714,0.0446355,0.0446355,10,6.66667,15,1.1572,639.068,426.046,958.603,7286.24,4857.5,10929.4,0.00227272,0.00151515,0.00340908,8505.43,5670.29,12758.1,0.00265301,0.00176867,0.00397951
2020-03-24,UT,299,1,6728,35.4286,0.142857,746.571,0.047455,0.047455,9.5,6.33333,14.25,1.12659,651.401,434.267,977.101,7650.04,5100.03,11475.1,0.0023862,0.0015908,0.00357929,9156.83,6104.56,13735.2,0.00285619,0.00190413,0.00428429
2020-03-25,UT,346,1,8032,40.4286,0.142857,853.857,0.0473482,0.0473482,9,6,13.5,1.08322,644.545,429.696,966.817,7971.78,5314.52,11957.7,0.00248655,0.0016577,0.00372983,9801.38,6534.25,14702.1,0.00305724,0.00203816,0.00458586
2020-03-26,UT,402,1,9824,46.2857,0.142857,1023.43,0.0452261,0.0452261,8.5,5.66667,12.75,1.036,618.175,412.117,927.263,8225.01,5483.34,12337.5,0.00256554,0.00171036,0.00384831,10419.6,6946.37,15629.3,0.00325006,0.00216671,0.00487509
2020-03-27,UT,480,2,12545,52.5714,0.285714,1289.57,0.0407666,0.0407666,8,5.33333,12,0.981288,594.086,396.057,891.129,8410.07,5606.71,12615.1,0.00262326,0.00174884,0.00393489,11013.6,7342.43,16520.5,0.00343537,0.00229024,0.00515305
2020-03-28,UT,602,2,15441,66.5714,0.285714,1613.57,0.0412572,0.0412572,7.5,5,11.25,0.928865,571.922,381.281,857.883,8544.64,5696.42,12817,0.00266524,0.00177682,0.00399785,11585.6,7723.71,17378.3,0.00361376,0.00240917,0.00542064
2020-03-29,UT,719,2,18167,76.8571,0.142857,1914.14,0.0401523,0.0401523,7,4.66667,10.5,0.885544,553.395,368.93,830.093,8636.76,5757.84,12955.1,0.00269397,0.00179598,0.00404096,12139,8092.64,18208.4,0.00378637,0.00252425,0.00567956
2020-03-30,UT,806,4,19567,78.4286,0.428571,1949.43,0.0402316,0.0402316,6.5,4.33333,9.75,0.857583,525.41,350.273,788.115,8678.12,5785.41,13017.2,0.00270687,0.00180458,0.00406031,12664.4,8442.91,18996.5,0.00395026,0.00263351,0.00592539
2020-03-31,UT,887,5,21930,84,0.571429,2171.71,0.0386791,0.0386791,6,4,9,0.844181,499.938,333.292,749.907,8681.64,5787.76,13022.5,0.00270797,0.00180531,0.00406195,13164.3,8776.2,19746.5,0.0041062,0.00273747,0.0061593
2020-04-01,UT,1012,7,24843,95.1429,0.857143,2401.57,0.0396169,0.0396169,5.5,3.66667,8.25,0.850831,485.006,323.337,727.508,8650.31,5766.88,12975.5,0.0026982,0.0017988,0.0040473,13649.3,9099.54,20474,0.00425748,0.00283832,0.00638622
2020-04-02,UT,1074,7,27219,96,0.857143,2485,0.0386318,0.0386318,5,3.33333,7.5,0.872533,482.297,321.531,723.445,8599.23,5732.82,12898.9,0.00268227,0.00178818,0.0040234,14131.6,9421.07,21197.4,0.00440792,0.00293861,0.00661188
2020-04-03,UT,1246,7,29937,109.429,0.714286,2484.57,0.0440432,0.0440432,5.1168,3.4112,7.67521,0.905649,487.659,325.106,731.488,8532.84,5688.56,12799.3,0.00266156,0.00177437,0.00399233,14619.3,9746.18,21928.9,0.00456003,0.00304002,0.00684005
2020-04-04,UT,1428,8,32429,118,0.857143,2426.86,0.0486226,0.0486226,5.24272,3.49515,7.86409,0.944986,494.662,329.775,741.993,8451.83,5634.55,12677.7,0.00263629,0.00175752,0.00395443,15113.9,10076,22670.9,0.00471432,0.00314288,0.00707149
2020-04-05,UT,1605,8,34477,126.571,0.857143,2330,0.0543225,0.0543225,5.39425,3.59617,8.09138,0.987146,500.67,333.78,751.006,8357.54,5571.69,12536.3,0.00260688,0.00173792,0.00391031,15614.6,10409.7,23421.9,0.00487049,0.003247,0.00730574
2020-04-06,UT,1675,13,35915,124.143,1.28571,2335.43,0.0531563,0.0531563,5.32534,3.55022,7.988,1.02925,507.791,338.527,761.686,8256.02,5504.02,12384,0.00257521,0.00171681,0.00386282,16122.4,10748.3,24183.6,0.00502888,0.00335259,0.00754332
2020-04-07,UT,1738,13,38310,121.571,1.14286,2340,0.0519536,0.0519536,5.25619,3.50413,7.88429,1.06691,522.852,348.568,784.278,8139.81,5426.54,12209.7,0.00253896,0.00169264,0.00380844,16645.2,11096.8,24967.9,0.00519197,0.00346131,0.00778796
2020-04-08,UT,1846,13,40803,119.143,0.857143,2280,0.0522556,0.0522556,5.23483,3.48989,7.85225,1.09755,542.036,361.357,813.054,8030.44,5353.63,12045.7,0.00250485,0.0016699,0.00375727,17187.3,11458.2,25780.9,0.00536104,0.00357403,0.00804156
2020-04-09,UT,1976,13,43090,128.857,0.857143,2267.29,0.0568332,0.0568332,5.34202,3.56134,8.01302,1.11857,562.945,375.297,844.418,7948.84,5299.23,11923.3,0.0024794,0.00165293,0.0037191,17750.2,11833.5,26625.3,0.00553664,0.00369109,0.00830495
2020-04-10,UT,2102,17,45241,122.286,1.42857,2186.29,0.0559331,0.0559331,5.28475,3.52316,7.92712,1.13114,573.183,382.122,859.775,7903.85,5269.23,11855.8,0.00246536,0.00164358,0.00369805,18323.4,12215.6,27485.1,0.00571542,0.00381028,0.00857313
2020-04-11,UT,2206,18,47426,111.143,1.42857,2142.43,0.051877,0.051877,5.13439,3.42292,7.70158,1.13469,586.991,391.327,880.487,7896.76,5264.5,11845.1,0.00246315,0.0016421,0.00369473,18910.4,12606.9,28365.6,0.00589852,0.00393234,0.00884777
2020-04-12,UT,2303,18,48937,99.7143,1.42857,2065.71,0.0482711,0.0482711,4.996,3.33067,7.494,1.13213,600.537,400.358,900.805,7925.37,5283.58,11888.1,0.00247208,0.00164805,0.00370811,19510.9,13007.3,29266.4,0.00608584,0.00405722,0.00912875
2020-04-13,UT,2363,18,49776,98.2857,0.714286,1980.14,0.0496357,0.0496357,5.01068,3.34046,7.51603,1.12245,615.18,410.12,922.771,7987.16,5324.77,11980.7,0.00249135,0.0016609,0.00373702,20126.1,13417.4,30189.2,0.00627772,0.00418515,0.00941658
2020-04-14,UT,2412,19,51520,96.2857,0.857143,1887.14,0.051022,0.051022,5.02518,3.35012,7.53778,1.10997,624.27,416.18,936.405,8086.02,5390.68,12129,0.00252218,0.00168146,0.00378328,20750.4,13833.6,31125.6,0.00647244,0.00431496,0.00970867
2020-04-15,UT,2542,20,54721,99.4286,1,1988.29,0.0500072,0.0500072,4.96845,3.3123,7.45267,1.09352,626.819,417.879,940.229,8212.9,5475.27,12319.3,0.00256176,0.00170784,0.00384264,21377.2,14251.5,32065.8,0.00666796,0.00444531,0.0100019
2020-04-16,UT,2683,21,57890,101,1.14286,2114.29,0.0477703,0.0477703,4.87584,3.25056,7.31377,1.0769,628.255,418.836,942.382,8356.15,5570.76,12534.2,0.00260644,0.00173763,0.00390966,22005.5,14670.3,33008.2,0.00686393,0.00457595,0.0102959
2020-04-17,UT,2805,23,62151,100.429,0.857143,2415.71,0.041573,0.041573,4.6595,3.10633,6.98924,1.06071,635.075,423.384,952.613,8508.93,5672.62,12763.4,0.0026541,0.0017694,0.00398115,22640.5,15093.7,33960.8,0.00706202,0.00470801,0.010593
2020-04-18,UT,2931,25,66815,103.571,1,2769.86,0.0373923,0.0373923,4.50049,3.00032,6.75073,1.04788,640.276,426.851,960.414,8661.54,5774.36,12992.3,0.0027017,0.00180113,0.00405255,23280.8,15520.5,34921.2,0.00726173,0.00484115,0.0108926
2020-04-19,UT,3069,27,71179,109.429,1.28571,3177.43,0.0344393,0.0344393,4.37921,2.91947,6.56882,1.03706,644.411,429.607,966.617,8811.29,5874.19,13216.9,0.00274841,0.00183227,0.00412262,23925.2,15950.1,35887.8,0.00746274,0.00497516,0.0111941
2020-04-20,UT,3213,28,74337,121.429,1.42857,3508.71,0.0346077,0.0346077,4.36481,2.90987,6.54721,1.02809,640.367,426.911,960.55,8950.99,5967.33,13426.5,0.00279199,0.00186132,0.00418798,24565.6,16377.1,36848.4,0.00766248,0.00510832,0.0114937
2020-04-21,UT,3296,32,80029,126.286,1.85714,4072.71,0.0310078,0.0310078,4.21962,2.81308,6.32944,1.01877,640.238,426.826,960.358,9083.44,6055.62,13625.2,0.0028333,0.00188887,0.00424995,25205.8,16803.9,37808.7,0.00786218,0.00524145,0.0117933
2020-04-22,UT,3445,34,85088,129,2,4338.14,0.0297362,0.0297362,4.15552,2.77035,6.23329,1.00943,646.401,430.934,969.602,9206.99,6137.99,13810.5,0.00287184,0.00191456,0.00430775,25852.2,17234.8,38778.3,0.00806381,0.00537587,0.0120957
2020-04-23,UT,3612,35,90692,132.714,2,4686,0.0283214,0.0283214,4.08624,2.72416,6.12936,0.999055,645.103,430.069,967.655,9310.05,6206.7,13965.1,0.00290398,0.00193599,0.00435598,26497.3,17664.9,39746,0.00826503,0.00551002,0.0123975
2020-04-24,UT,3782,39,95384,139.571,2.28571,4747.57,0.0293985,0.0293985,4.10811,2.73874,6.16217,0.988133,639.439,426.293,959.159,9386.55,6257.7,14079.8,0.00292784,0.0019519,0.00439177,27136.8,18091.2,40705.2,0.00846448,0.00564299,0.0126967
2020-04-25,UT,3948,41,100071,145.286,2.28571,4750.86,0.0305809,0.0305809,4.13261,2.75507,6.19892,0.975828,624.616,416.41,936.924,9437.98,6291.99,14157,0.00294389,0.00196259,0.00441583,27761.4,18507.6,41642.1,0.00865931,0.00577287,0.012989
2020-04-26,UT,4123,41,104400,150.571,2,4745.86,0.0317269,0.0317269,4.15468,2.76979,6.23203,0.961442,614.395,409.596,921.592,9465.38,6310.26,14198.1,0.00295244,0.00196829,0.00442865,28375.8,18917.2,42563.7,0.00885095,0.00590063,0.0132764
2020-04-27,UT,4233,41,106737,145.714,1.85714,4628.57,0.0314815,0.0314815,4.12916,2.75278,6.19374,0.949544,610.955,407.303,916.433,9475.8,6317.2,14213.7,0.00295568,0.00197046,0.00443353,28986.7,19324.5,43480.1,0.00904152,0.00602768,0.0135623
2020-04-28,UT,4343,45,110440,149.571,1.85714,4344.43,0.0344283,0.0344283,4.20891,2.80594,6.31337,0.941019,601.841,401.228,902.762,9462.46,6308.31,14193.7,0.00295152,0.00196768,0.00442729,29588.6,19725.7,44382.9,0.00922925,0.00615283,0.0138439
2020-04-29,UT,4495,45,115190,150,1.57143,4300.29,0.0348814,0.0348814,4.20589,2.80393,6.30884,0.937544,586.45,390.967,879.675,9424.64,6283.09,14137,0.00293973,0.00195982,0.00440959,30175,20116.7,45262.5,0.00941217,0.00627478,0.0141183
2020-04-30,UT,4672,46,119239,151.429,1.57143,4078.14,0.0371317,0.0371317,4.25816,2.83877,6.38723,0.939508,577.303,384.869,865.955,9375.13,6250.08,14062.7,0.00292428,0.00194952,0.00438642,30752.3,20501.6,46128.5,0.00959224,0.00639483,0.0143884
2020-05-01,UT,4828,46,123002,149.429,1,3945.43,0.0378739,0.0378739,4.26293,2.84195,6.3944,0.948908,572.989,381.993,859.484,9319.86,6213.24,13979.8,0.00290704,0.00193803,0.00436057,31325.3,20883.5,46988,0.00977097,0.00651398,0.0146565
2020-05-02,UT,4981,49,128759,147.571,1.14286,4098.29,0.0360081,0.0360081,4.18952,2.79301,6.28427,0.965261,581.065,387.377,871.598,9265.85,6177.23,13898.8,0.0028902,0.0019268,0.0043353,31906.4,21270.9,47859.6,0.00995221,0.00663481,0.0149283
2020-05-03,UT,5175,50,132150,150.286,1.28571,3964.29,0.0379099,0.0379099,4.22944,2.81963,6.34416,0.989705,585.823,390.549,878.735,9211.4,6140.93,13817.1,0.00287321,0.00191547,0.00430982,32492.2,21661.5,48738.3,0.0101349,0.00675663,0.0152024
2020-05-04,UT,5317,50,135825,154.857,1.28571,4155.43,0.0372662,0.0372662,4.19369,2.79579,6.29053,1.01426,592.879,395.253,889.319,9159.87,6106.58,13739.8,0.00285714,0.00190476,0.00428571,33085.1,22056.7,49627.6,0.0103199,0.00687992,0.0154798
2020-05-05,UT,5449,56,139119,158,1.57143,4097,0.0385648,0.0385648,4.2148,2.80987,6.32221,1.03863,604.672,403.115,907.008,9124.17,6082.78,13686.3,0.002846,0.00189734,0.00426901,33689.8,22459.8,50534.6,0.0105085,0.00700566,0.0157627
2020-05-06,UT,5595,58,143697,157.143,1.85714,4072.43,0.038587,0.038587,4.19891,2.79927,6.29836,1.05884,623.55,415.7,935.325,9107.48,6071.66,13661.2,0.0028408,0.00189387,0.0042612,34313.3,22875.5,51470,0.010703,0.00713532,0.0160545
2020-05-07,UT,5724,61,148629,150.286,2.14286,4198.57,0.0357945,0.0357945,4.10216,2.73477,6.15324,1.07074,636.925,424.617,955.387,9098.01,6065.34,13647,0.00283784,0.0018919,0.00425676,34950.2,23300.2,52425.3,0.0109017,0.00726777,0.0163525
2020-05-08,UT,5919,61,153639,155.857,2.14286,4376.71,0.0356105,0.0356105,4.08133,2.72089,6.122,1.07105,646.263,430.842,969.395,9099.17,6066.11,13648.7,0.00283821,0.00189214,0.00425731,35596.5,23731,53394.7,0.0111032,0.00740215,0.0166548
2020-05-09,UT,6103,66,158508,160.286,2.42857,4249.86,0.0377156,0.0377156,4.12633,2.75089,6.1895,1.0647,647.783,431.855,971.674,9107.51,6071.67,13661.3,0.00284081,0.00189387,0.00426121,36244.3,24162.9,54366.4,0.0113053,0.00753686,0.0169579
2020-05-10,UT,6251,67,161647,153.714,2.42857,4213.86,0.0364783,0.0364783,4.07601,2.71734,6.11401,1.05231,638.914,425.943,958.371,9121.81,6081.21,13682.7,0.00284527,0.00189685,0.0042679,36883.2,24588.8,55324.8,0.0115046,0.00766972,0.0172569
2020-05-11,UT,6362,68,163829,149.286,2.57143,4000.57,0.0373161,0.0373161,4.08461,2.72307,6.12691,1.04409,631.779,421.186,947.668,9139.19,6092.8,13708.8,0.00285069,0.00190046,0.00427604,37515,25010,56272.5,0.0117016,0.00780109,0.0175525
2020-05-12,UT,6432,73,167238,140.429,2.42857,4017,0.0349586,0.0349586,4.00327,2.66885,6.00491,1.04441,638.771,425.847,958.156,9167.01,6111.34,13750.5,0.00285937,0.00190624,0.00428905,38153.7,25435.8,57230.6,0.0119009,0.00793392,0.0178513
